posted_date,company_name,job_title,salary,position_level,qualification,years_of_experience,job_type,job_specialisation,industry,company_size
Posted 12 hours ago,Ovol Malaysia,Warehouse Assistant cum Lorry Driver,,Not Specified,Not Specified,,Full-Time,"Services,Logistics/Supply Chain",General & Wholesale Trading,51 - 200 Employees
Posted on 9-Mar-22,Hitachi Transport System (M) Sdn Bhd,ASSISTANT SUPERVISOR (PENANG),,Not Specified,Not Specified,,Full-Time,"Services,Logistics/Supply Chain",Transportation / Logistics,201 - 500 Employees
Posted 12 hours ago,JCK FIRST GRADE SDN. BHD.,Delivery Man,,Not Specified,Not Specified,,Full-Time,"Sales/Marketing,Retail Sales",,
Posted 8 hours ago,JWR TECHNOLOGY (M) SDN. BHD.,Purchaser,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Purchasing/Material Mgmt",Heavy Industrial / Machinery / Equipment,1 - 50 Employees
Posted 13 hours ago,SMT System Metal Technology,Welder / General Worker,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",Heavy Industrial / Machinery / Equipment,1 - 50 Employees
Posted 12 hours ago,Lam Research,Order Fulfillment Program Manager,,Not Specified,Not Specified,,,"Services,Logistics/Supply Chain",,
Posted on 13-Mar-22,Iconic Medicare,"Internship, Purchasing",,Not Specified,Not Specified,,Internship,"Engineering,Chemical Engineering",Healthcare / Medical,201 - 500 Employees
Posted on 7-Mar-22,Bosch,Internship in Logistics,,Not Specified,Not Specified,,Internship,"Services,Logistics/Supply Chain",Manufacturing / Production,1001 - 2000 Employees
Posted 12 hours ago,Schott Glass (M) Sdn Bhd,Operator,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",Manufacturing / Production,501 - 1000 Employees
Posted 12 hours ago,Micron Semiconductors,AT ISM Supply Manager,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Purchasing/Material Mgmt",,
Posted 12 hours ago,APR MANUFACTURING SDN BHD,Production & Warehouse Assistant,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Purchasing/Material Mgmt",,
Posted on 9-Mar-22,See Hup Transport Co. Sdn Bhd,TRUCK OPERATOR,,Not Specified,Not Specified,,Full-Time,"Services,Logistics/Supply Chain",Transportation / Logistics,201 - 500 Employees
Posted on 12-Mar-22,ZW Packaging,Purchasing & Sourcing,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Purchasing/Material Mgmt",Manufacturing / Production,51 - 200 Employees
Posted 12 hours ago,Keysight Technologies,Material / Inventory Analyst,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Purchasing/Material Mgmt",Electrical & Electronics,2001 - 5000 Employees
Posted 12 hours ago,Micron Semiconductors,Production Supervisor,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",,
Posted on 11-Mar-22,AGCO GSI,Internship for Purchasing,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Purchasing/Material Mgmt",Manufacturing / Production,51 - 200 Employees
Posted on 13-Mar-22,Kamen Steel Industries,Store Assistant,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Purchasing/Material Mgmt",Manufacturing / Production,51 - 200 Employees
Posted 12 hours ago,Micron Semiconductors,Production Supervisor,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",,
Posted on 13-Mar-22,Analog Devices,Assembly Operator,,Not Specified,Not Specified,,Full-Time,"Services,Logistics/Supply Chain",Electrical & Electronics,1001 - 2000 Employees
Posted on 12-Mar-22,Western Digital,"Data Science, Logistics Analyst | Fresh Grad",,Not Specified,Not Specified,,Full-Time,"Services,Logistics/Supply Chain",Electrical & Electronics,2001 - 5000 Employees
Posted 12 hours ago,BLUE OCEAN UNIQUE,Despatch,,Not Specified,Not Specified,,Full-Time,"Others,General Work",,
Posted 12 hours ago,SYARIKAT S DIN,INVENTORY ASSOCIATE,,Not Specified,Not Specified,,Full-Time,"Sales/Marketing,Retail Sales",Retail / Merchandise,More than 5000 Employees
Posted 12 hours ago,TOP ZONE AUTO GALLERY,Parts & Warranty Assistant,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Purchasing/Material Mgmt",Automobile / Automotive Ancillary / Vehicle,1 - 50 Employees
Posted 12 hours ago,MMK Spices,Warehouse Worker,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Purchasing/Material Mgmt",,
Posted 12 hours ago,AEM Microtronics,Planner,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",Manufacturing / Production,51 - 200 Employees
Posted on 13-Mar-22,ZW Packaging,PURCHASING & SOURCING,,Not Specified,Not Specified,,Full-Time,"Hotel/Restaurant,Food/Beverage/Restaurant",Manufacturing / Production,51 - 200 Employees
Posted on 28-Feb-22,EPS Malaysia,Asset Management Executive,,Junior Executive,"Diploma, Advanced/Higher/Graduate Diploma, Bachelor's Degree, Post Graduate Diploma, Professional Degree",2 years,Full-Time,"Manufacturing,Purchasing/Material Mgmt",Human Resources Management / Consulting,201 - 500 Employees
Posted on 2-Mar-22,Tek Seng Sdn Bhd,Storekeeper,"MYR 1,500 - MYR 1,750",Entry Level,"Primary/Secondary School/O Level, Higher Secondary/STPM/'A' Level/Pre-U, Professional Certificate",,Full-Time,"Manufacturing,Purchasing/Material Mgmt",Polymer / Plastic / Rubber / Tyres,201 - 500 Employees
Posted on 17-Feb-22,AMS Group Of Company,Customer Service Executive,"MYR 2,000 - MYR 2,800",Junior Executive,"Primary/Secondary School/O Level, Higher Secondary/STPM/'A' Level/Pre-U, Diploma, Advanced/Higher/Graduate Diploma",2 years,Full-Time,"Services,Customer Service",Manufacturing / Production,1 - 50 Employees
Posted on 25-Feb-22,VAT Manufacturing Malaysia Sdn Bhd,Purchasing Assistant,,Junior Executive,"Diploma, Advanced/Higher/Graduate Diploma",3 years,Contract,"Manufacturing,Purchasing/Material Mgmt",Manufacturing / Production,501 - 1000 Employees
Posted on 25-Feb-22,Amphenol TCS (M) Sdn Bhd,Buyer,,Junior Executive,Not Specified,2 years,Full-Time,"Manufacturing,Purchasing/Material Mgmt",Manufacturing / Production,501 - 1000 Employees
Posted on 1-Mar-22,Flex,Material Planning Assistant Manager - (WD132529),,Manager,"Bachelor's Degree, Post Graduate Diploma, Professional Degree",,Full-Time,"Others,Others",Manufacturing / Production,More than 5000 Employees
Posted on 9-Mar-22,QASHIER SDN. BHD.,Business Development Executive,"MYR 3,000 - MYR 5,000",Junior Executive,"Diploma, Advanced/Higher/Graduate Diploma, Bachelor's Degree, Post Graduate Diploma, Professional Degree",3 years,Full-Time,"Sales/Marketing,Marketing/Business Dev",Computer / Information Technology (Software),1 - 50 Employees
Posted on 2-Mar-22,Agensi Pekerjaan WAWE Sdn Bhd,BUYER,"MYR 2,500 - MYR 3,500",Senior Executive,"Diploma, Advanced/Higher/Graduate Diploma, Bachelor's Degree, Post Graduate Diploma, Professional Degree",1 year,Full-Time,"Manufacturing,Purchasing/Material Mgmt",Human Resources Management / Consulting,201 - 500 Employees
Posted on 25-Feb-22,Forest Cloud Sdn Bhd,Admin & Logistic Executive,"MYR 2,000 - MYR 3,000",Junior Executive,"Diploma, Advanced/Higher/Graduate Diploma, Bachelor's Degree, Post Graduate Diploma, Professional Degree",1 year,Full-Time,"Admin/Human Resources,Clerical/Administrative Support",General & Wholesale Trading,1 - 50 Employees
Posted on 13-Mar-22,Company Confidential,Security,"MYR 2,300 - MYR 3,000",Entry Level,Not Specified,,Full-Time,"Services,Armed Forces",,
Posted on 3-Mar-22,Agensi Pekerjaan Jobbuilder Sdn Bhd (JTKSM143B),Material Planning Manager  #US MNC - MON - FRI | BASED IN JB,"MYR 7,000 - MYR 14,000",Manager,"Professional Certificate, Diploma, Advanced/Higher/Graduate Diploma, Bachelor's Degree, Post Graduate Diploma, Professional Degree",8 years,Full-Time,"Manufacturing,Purchasing/Material Mgmt",Human Resources Management / Consulting,1 - 50 Employees
Posted on 11-Mar-22,Jora Jobs,Production Operator(Penang-Bukit Mertajam-Alma),,Non-Executive,"Primary/Secondary School/O Level, Higher Secondary/STPM/'A' Level/Pre-U, Diploma, Advanced/Higher/Graduate Diploma",1 year,Full-Time,"Manufacturing,Manufacturing",Human Resources Management / Consulting,1 - 50 Employees
Posted on 5-Mar-22,Matthews International Malaysia Sdn. Bhd. (formerly known as Schawk Imaging),JobStreet Tech Virtual Career Fair (9-11th March 2022),,Junior Executive,"Diploma, Advanced/Higher/Graduate Diploma, Bachelor's Degree, Post Graduate Diploma, Professional Degree, Master's Degree",1 year,Full-Time,"Arts/Media/Communications,Arts/Creative Design,Manufacturing,Manufacturing",Arts / Design / Fashion,501 - 1000 Employees
Posted on 9-Mar-22,Adventus IT Services (Malaysia) Sdn Bhd,Operations Executive (6 Months Contract),"MYR 2,500 - MYR 3,500",Junior Executive,"Diploma, Advanced/Higher/Graduate Diploma, Bachelor's Degree, Post Graduate Diploma, Professional Degree",1 year,Full-Time,"Admin/Human Resources,Clerical/Administrative Support",Computer/Information Technology (Hardware),1 - 50 Employees
Posted on 23-Feb-22,FR DEVELOPMENT ASIA SDN BHD,Warehouse Manager货仓主管 (Penang),"MYR 6,000 - MYR 10,000",Manager,"Diploma, Advanced/Higher/Graduate Diploma, Bachelor's Degree, Post Graduate Diploma, Professional Degree",5 years,Full-Time,"Services,Logistics/Supply Chain",Automobile / Automotive Ancillary / Vehicle,1 - 50 Employees
Posted on 23-Feb-22,SANMINA-SCI SYSTEMS (MALAYSIA) SDN BHD,Production Manager / Asst Manager,"MYR 6,000 - MYR 8,400",Manager,Not Specified,8 years,Full-Time,"Manufacturing,Manufacturing",Electrical & Electronics,1001 - 2000 Employees
Posted on 8-Mar-22,Chemlite Industries Sdn Bhd,SALES QUOTATION ASSISTANT,"MYR 1,500 - MYR 2,000",Junior Executive,Higher Secondary/STPM/'A' Level/Pre-U,2 years,Full-Time,"Sales/Marketing,Retail Sales",General & Wholesale Trading,51 - 200 Employees
Posted on 2-Mar-22,Micron Memory Malaysia Sdn Bhd,Product Operation Manager (IC Role),,Junior Executive,"Bachelor's Degree, Post Graduate Diploma, Professional Degree, Master's Degree, Doctorate (PhD)",3 years,Full-Time,"Manufacturing,Manufacturing",Semiconductor/Wafer Fabrication,1001 - 2000 Employees
Posted on 8-Mar-22,Swanson Plastics (Malaysia) Sdn Bhd,Production Trainee,,Non-Executive,"Primary/Secondary School/O Level, Higher Secondary/STPM/'A' Level/Pre-U, Professional Certificate",,Full-Time,"Manufacturing,Manufacturing",Polymer / Plastic / Rubber / Tyres,51 - 200 Employees
Posted on 22-Feb-22,IJM Corporation Berhad,PURCHASING OFFICER,,Junior Executive,Primary/Secondary School/O Level,1 year,Contract,"Manufacturing,Purchasing/Material Mgmt",Construction / Building / Engineering,2001 - 5000 Employees
Posted on 22-Feb-22,Jabil Circuit Sdn Bhd,BUYER (FRESH GRADUATE),,Junior Executive,"Professional Certificate, Diploma, Advanced/Higher/Graduate Diploma, Bachelor's Degree, Post Graduate Diploma, Professional Degree",2 years,Full-Time,"Manufacturing,Purchasing/Material Mgmt",Electrical & Electronics,More than 5000 Employees
Posted on 4-Mar-22,Boston Scientific Medical Device (Malaysia) Sdn. Bhd.,JobStreet Tech Virtual Career Fair (9-11th March 2022),,Junior Executive,"Bachelor's Degree, Post Graduate Diploma, Professional Degree",2 years,Full-Time,"Engineering,Electrical",Manufacturing / Production,501 - 1000 Employees
Posted on 21-Feb-22,VISCO TECHNOLOGY Sdn Bhd,WAREHOUSE OFFICER,,Junior Executive,"Diploma, Advanced/Higher/Graduate Diploma, Bachelor's Degree, Post Graduate Diploma, Professional Degree",1 year,Full-Time,"Manufacturing,Purchasing/Material Mgmt",Manufacturing / Production,501 - 1000 Employees
Posted on 1-Mar-22,Elken Service Sdn Bhd,Customer Relations Assistant,"MYR 1,800 - MYR 2,500",Entry Level,"Primary/Secondary School/O Level, Higher Secondary/STPM/'A' Level/Pre-U, Diploma, Advanced/Higher/Graduate Diploma",1 year,Full-Time,"Services,Customer Service",Repair & Maintenance Services,501 - 1000 Employees
Posted on 10-Mar-22,Marrybrown Sdn Bhd,Crew Supervisor (Batu Kawan),"MYR 1,400 - MYR 1,500",Non-Executive,"Higher Secondary/STPM/'A' Level/Pre-U, Professional Certificate",1 year,Full-Time,"Hotel/Restaurant,Food/Beverage/Restaurant",Food & Beverage / Catering / Restaurant,501 - 1000 Employees
Posted on 24-Feb-22,Jabil Circuit Sdn Bhd,Purchasing Section Manager,,Manager,"Diploma, Advanced/Higher/Graduate Diploma, Bachelor's Degree, Post Graduate Diploma, Professional Degree",8 years,Full-Time,"Manufacturing,Purchasing/Material Mgmt",Electrical & Electronics,More than 5000 Employees
Posted on 21-Feb-22,Le Champ Technology Sdn. Bhd.,Customer Service Officer,"MYR 3,000 - MYR 3,500",Junior Executive,"Diploma, Advanced/Higher/Graduate Diploma, Bachelor's Degree, Post Graduate Diploma, Professional Degree",2 years,Full-Time,"Services,Customer Service",Electrical & Electronics,51 - 200 Employees
Posted on 16-Feb-22,Kuehne + Nagel Sdn Bhd,Road Logistics Operations Executive,,Senior Executive,"Diploma, Advanced/Higher/Graduate Diploma, Bachelor's Degree, Post Graduate Diploma, Professional Degree",2 years,Full-Time,"Services,Logistics/Supply Chain",Transportation / Logistics,201 - 500 Employees
Posted 12 hours ago,Dr.Oetker Nona Malaysia,Factory Workers,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",Manufacturing / Production,51 - 200 Employees
Posted 13 hours ago,Micron Semiconductors,NPM Intern,,Not Specified,Not Specified,,Full-Time,"Services,Logistics/Supply Chain",,
Posted 12 hours ago,GLOBAL INDUSTRIES SERVICES,GENERAL WORKER,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",,
Posted 12 hours ago,Lam Research,"Supv 2, Production Control",,Not Specified,Not Specified,,,"Services,Logistics/Supply Chain",,
Posted on 10-Mar-22,Jabil,Purchasing Section Manager,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Purchasing/Material Mgmt",Electrical & Electronics,More than 5000 Employees
Posted 13 hours ago,Dynamic Network Resources,Operator Pengerluaran (Lelaki/Perempuan)-Perai Ftz,,Not Specified,Not Specified,,,"Manufacturing,Manufacturing",,
Posted 12 hours ago,SNB HOME FURNITURE ENTERPRISE,Lorry Driver,,Not Specified,Not Specified,,Full-Time,"Services,Logistics/Supply Chain",,
Posted on 9-Mar-22,LVIO Precision Sdn.Bhd.(Penang),Production Planner,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",Heavy Industrial / Machinery / Equipment,51 - 200 Employees
Posted 12 hours ago,Win Men Biotech,GENERAL WORKER,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",,
Posted on 4-Mar-22,Armstrong Auto Parts,Purchasing Executive,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Purchasing/Material Mgmt",Manufacturing / Production,501 - 1000 Employees
Posted on 8-Mar-22,Plexus,Administrator II - Program Management,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",Electrical & Electronics,More than 5000 Employees
Posted on 11-Mar-22,FC1 SMART,Storehand,,Not Specified,Not Specified,,Full-Time,"Engineering,Industrial Engineering",Manufacturing / Production,1 - 50 Employees
Posted 12 hours ago,Cheng Hooi Food Industries Sdn Bhd,Production Operator,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",,
Posted 12 hours ago,SP WEIGHING SYSTEMS (PG),Techician,,Not Specified,Not Specified,,Full-Time,"Others,General Work",,
Posted 12 hours ago,NEWLINE MACHINE TOOL SDN BHD,Branch Manager,,Not Specified,Not Specified,,Full-Time,"Sales/Marketing,Retail Sales",,
Posted on 5-Mar-22,Flex,Buyer (Direct),,Not Specified,Not Specified,,Full-Time,"Manufacturing,Purchasing/Material Mgmt",Electrical & Electronics,1 - 50 Employees
Posted 12 hours ago,TRANSPAK PENANG,OPERATOR,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",Manufacturing / Production,1 - 50 Employees
Posted 12 hours ago,Street's Food Products,Production Operator,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Quality Assurance",,
Posted on 12-Mar-22,Western Digital,Senior Contract Manufacturing Production Planner,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Purchasing/Material Mgmt",Electrical & Electronics,2001 - 5000 Employees
Posted on 9-Mar-22,Jabil,Senior Planner,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Purchasing/Material Mgmt",Electrical & Electronics,More than 5000 Employees
Posted on 11-Mar-22,HIN LIM FURNITURE MANUFACTURER,Pemandu Forklift,,Not Specified,Not Specified,,Full-Time,"Sales/Marketing,Retail Sales",General & Wholesale Trading,51 - 200 Employees
Posted 12 hours ago,Lam Research,Tax Analyst 2,,Not Specified,Not Specified,,,"Services,Logistics/Supply Chain",,
Posted 13 hours ago,NIBONG TEBAL PAPER MILL,BUS DRIVER,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",Manufacturing / Production,1001 - 2000 Employees
Posted on 10-Mar-22,Chailease Berjaya Credit,Customer Service Assistant (Loan Documentation),,Not Specified,Not Specified,,Contract,"Accounting/Finance,Banking/Financial",Others,51 - 200 Employees
Posted on 4-Mar-22,Flex,Supply Chain Manager,,Not Specified,Not Specified,,Full-Time,"Services,Logistics/Supply Chain",Electrical & Electronics,1 - 50 Employees
Posted 12 hours ago,RIGID PRECISION MANUFACTURING (M) SDN BHD,Operator,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",,
Posted on 8-Mar-22,IBIDEN Electronics Malaysia Sdn Bhd,Storehand,,Not Specified,Not Specified,,Full-Time,"Engineering,Electronics",Electrical & Electronics,501 - 1000 Employees
Posted on 10-Mar-22,EKO Metal Industries,Operator,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",Manufacturing / Production,501 - 1000 Employees
Posted 12 hours ago,Micron Semiconductors,Shift Planner,,Not Specified,Not Specified,,Full-Time,"Admin/Human Resources,Clerical/Administrative Support",,
Posted on 24-Feb-22,HAN TE INDUSTRIES,Supervisor,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",Manufacturing / Production,51 - 200 Employees
Posted on 7-Mar-22,Iconic Medicare,OPERATOR KILANG,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Quality Assurance",Healthcare / Medical,201 - 500 Employees
Posted on 3-Mar-22,Intel,Manufacturing System Engineer,,Not Specified,Not Specified,,,"Manufacturing,Manufacturing",Semiconductor/Wafer Fabrication,More than 5000 Employees
Posted on 6-Mar-22,BENWOODS INDUSTRY,Production Operator,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",Manufacturing / Production,
